UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-B__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-B_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-B_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-B_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-B_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-B_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-B_(@_3_)_eV_(All_Qs)
2009-07-04T20:30:20.000Z,34.642121,-157.55799,95.935037,-6.0605725,112.81137,109.08200,97.141604
2009-07-04T20:30:22.968Z,34.694183,-154.45394,97.606957,-6.1608763,110.59589,106.75661,95.886158
2009-07-04T20:30:25.936Z,35.183306,-156.33294,99.771723,-12.025960,113.63744,110.85237,96.975186
2009-07-04T20:30:28.904Z,35.749578,-158.91659,97.295548,-9.7343375,115.80409,110.14944,97.752977
2009-07-04T20:30:31.871Z,35.493143,-155.96928,99.585833,-5.1973411,113.62297,112.68218,95.205878
2009-07-04T20:30:34.839Z,37.627801,-159.38932,102.31033,-2.3272472,114.18103,109.55500,94.612302
2009-07-04T20:30:37.807Z,36.394358,-157.40482,97.852649,-3.5086337,112.34300,107.80559,95.995689
2009-07-04T20:30:40.775Z,36.369322,-155.98610,100.14093,-3.8612278,114.46509,111.35567,96.328026
2009-07-04T20:30:43.743Z,36.884248,-156.86656,101.13048,-5.0734839,114.87720,111.58398,98.099927
2009-07-04T20:30:46.711Z,35.085041,-157.49767,101.77498,-6.4258581,114.37470,109.17260,99.094546
2009-07-04T20:30:49.679Z,34.545715,-156.75232,99.731795,-6.4846838,115.84325,111.94701,101.50721
2009-07-04T20:30:52.647Z,35.960611,-157.25558,98.536665,-6.7575681,112.13520,108.19378,97.810620
2009-07-04T20:30:55.614Z,36.321282,-157.93799,102.70969,-10.452419,112.89847,109.87946,98.244600
2009-07-04T20:30:58.582Z,36.090525,-157.23210,95.274220,-3.8867324,109.62434,104.72149,94.627032
2009-07-04T20:31:01.550Z,36.554068,-154.41686,106.62278,-6.9351599,113.59978,109.68674,94.889092
2009-07-04T20:31:04.518Z,36.657610,-158.99808,95.290245,-4.2402012,106.29288,101.58621,90.852392
2009-07-04T20:31:07.486Z,36.323986,-156.88927,101.79865,-5.5324701,110.36619,106.02204,93.932816
2009-07-04T20:31:10.454Z,36.556110,-160.88105,95.875662,-9.2666248,111.59725,106.98233,91.987998
2009-07-04T20:31:13.422Z,37.302584,-157.98752,96.400133,-1.1851906,110.86569,108.24228,92.934916
2009-07-04T20:31:16.390Z,37.766192,-155.27524,104.07140,-7.8802894,112.65396,110.55512,95.940698
2009-07-04T20:31:19.357Z,37.252538,-158.59933,97.628162,-6.1430122,113.41589,107.69200,97.913069
2009-07-04T20:31:22.325Z,37.407541,-152.60153,101.78474,-4.7043143,112.03683,109.23733,95.021413
2009-07-04T20:31:25.293Z,36.765262,-158.43095,100.65150,-10.343566,115.06206,113.10035,98.404367
2009-07-04T20:31:28.261Z,36.611628,-157.02477,99.285288,-7.1583988,115.80641,111.91285,99.219298
2009-07-04T20:31:31.229Z,38.052629,-157.44973,101.73611,-6.9809070,115.46217,112.32468,97.291278
2009-07-04T20:31:34.197Z,37.718970,-156.42409,99.747409,-5.9474694,116.79527,111.12864,95.444487
2009-07-04T20:31:37.165Z,37.925438,-154.48393,103.71000,-7.6643780,117.01104,113.89373,97.310818
2009-07-04T20:31:40.133Z,37.643208,-156.02671,99.233514,-6.7562181,118.49074,114.93803,100.26606
2009-07-04T20:31:43.100Z,38.544176,-153.62017,102.73910,-2.7336980,116.48751,115.09086,102.07772
2009-07-04T20:31:46.068Z,38.442002,-157.99083,101.18067,-5.7328804,115.74850,113.20163,99.835012
2009-07-04T20:31:49.036Z,36.719289,-156.69529,103.81132,-3.8951461,117.03598,113.90313,100.51060
2009-07-04T20:31:52.004Z,38.854079,-154.07627,106.21651,-4.5811076,113.61345,111.81200,96.720714
2009-07-04T20:31:54.972Z,37.927866,-153.85685,101.43841,-2.1845076,112.98545,111.06811,100.01756
2009-07-04T20:31:57.940Z,39.136625,-155.59416,101.22479,-2.4125662,113.39609,109.50689,98.448440
2009-07-04T20:32:00.908Z,37.695975,-156.88403,102.34822,-6.5765684,114.02784,109.54608,98.300617
2009-07-04T20:32:03.876Z,38.004444,-155.13439,104.45587,-6.4686992,114.09971,112.44250,98.319842
2009-07-04T20:32:06.843Z,38.364354,-154.48106,104.85418,-3.5575198,115.72442,115.06384,99.782823
2009-07-04T20:32:09.811Z,39.701691,-155.18656,105.34876,-5.9862495,116.79510,114.89517,100.80715
2009-07-04T20:32:12.779Z,40.087315,-158.36885,102.25120,-5.5818199,114.99363,109.47545,98.356920
2009-07-04T20:32:15.747Z,38.569532,-154.57851,103.43426,-4.9942716,113.57466,111.78308,97.818239
2009-07-04T20:32:18.715Z,38.929432,-159.06440,103.88751,-6.9216818,115.88759,111.20216,98.914811
2009-07-04T20:32:21.683Z,39.057836,-157.41085,104.58267,-6.5149785,117.74642,109.78026,96.476342
2009-07-04T20:32:24.651Z,39.392008,-156.21385,105.17055,-8.1487122,112.65144,105.07449,94.798636
2009-07-04T20:32:27.619Z,39.571855,-155.38767,106.83668,-4.6625537,114.88166,109.80821,98.137664
2009-07-04T20:32:30.586Z,39.854580,-157.71091,105.53177,-4.1175957,114.26843,108.55499,97.118979
2009-07-04T20:32:33.554Z,40.445950,-160.79674,106.93750,-5.3998904,116.89424,109.54467,98.018597
2009-07-04T20:32:36.522Z,41.294522,-158.89075,105.35094,1.7362415,114.28647,107.37145,95.344018
2009-07-04T20:32:39.490Z,40.959940,-159.04587,103.01926,-4.1503419,111.95995,104.40026,94.317779
2009-07-04T20:32:42.458Z,41.474139,-155.67589,106.27029,-6.3705145,107.09109,106.21880,93.570442
2009-07-04T20:32:45.426Z,39.570624,-153.80213,101.97562,-7.8848078,108.03418,103.55101,91.923644
2009-07-04T20:32:48.394Z,39.441817,-153.75731,105.14213,-4.5003445,104.96194,103.50285,91.578762
2009-07-04T20:32:51.362Z,39.004372,-155.45092,101.98442,-6.6342055,105.71827,103.47675,93.402585
2009-07-04T20:32:54.329Z,38.489772,-155.21379,100.48012,-5.2092472,109.29193,107.48254,96.107989
2009-07-04T20:32:57.297Z,39.106849,-152.03003,103.70945,-9.0595826,116.65940,112.21798,98.851561
2009-07-04T20:33:00.265Z,39.466720,-157.44521,104.07253,-9.0409683,117.40184,112.89706,100.48322
2009-07-04T20:33:03.233Z,40.135221,-154.53351,106.89619,-4.9242823,114.34196,110.60085,98.192776
2009-07-04T20:33:06.201Z,39.569186,-158.01807,106.44479,-3.6530416,120.25757,112.75266,101.65940
2009-07-04T20:33:09.169Z,40.186241,-154.37098,105.12531,-4.8324146,112.21672,108.98195,94.758554
2009-07-04T20:33:12.137Z,38.874364,-154.45298,107.14308,-2.9361769,117.84178,114.94479,101.20448
2009-07-04T20:33:15.105Z,39.439978,-154.46279,107.37967,-5.7538312,116.10416,116.27558,103.94196
2009-07-04T20:33:18.072Z,39.182585,-150.98211,107.55383,-3.9045966,108.87292,107.08480,94.379948
2009-07-04T20:33:21.040Z,38.307947,-150.06603,106.36990,-4.7857270,108.74738,106.73859,96.739441
2009-07-04T20:33:24.008Z,37.947688,-150.07022,106.16197,-5.0903669,112.86636,109.65332,98.052349
2009-07-04T20:33:26.976Z,39.387725,-152.81498,106.78252,-7.7528786,115.94184,111.64026,98.487044
2009-07-04T20:33:29.944Z,39.927603,-150.50989,106.86766,-6.0564329,120.79184,115.39512,98.145575
2009-07-04T20:33:32.912Z,40.287449,-153.50474,106.07293,-6.2019800,113.69794,109.39085,97.635040
2009-07-04T20:33:35.880Z,40.853035,-148.70117,111.06931,-1.5802619,116.66149,114.58738,98.151064
2009-07-04T20:33:38.848Z,39.335473,-154.05016,107.09715,-4.9980066,111.81559,109.77098,94.065356
2009-07-04T20:33:41.815Z,38.923785,-151.40217,107.09509,-1.6043355,112.12563,109.58998,98.416741
2009-07-04T20:33:44.783Z,37.560550,-153.06893,108.41435,-9.8472558,115.34789,114.95696,101.85797
2009-07-04T20:33:47.751Z,38.974815,-154.99843,104.47921,-5.0820410,113.29970,108.58182,99.993113
2009-07-04T20:33:50.719Z,38.254526,-154.29430,108.78521,-6.8182032,109.80453,109.39694,97.645953
2009-07-04T20:33:53.687Z,39.437323,-152.84184,101.40481,-3.2781925,112.06277,109.13175,100.23301
2009-07-04T20:33:56.655Z,38.022679,-149.27412,105.82633,-2.9457600,115.67143,111.81146,103.73743
2009-07-04T20:33:59.623Z,37.482425,-155.62347,105.03022,0.034788618,123.12147,116.74498,105.81079
2009-07-04T20:34:02.591Z,38.459469,-151.26961,108.76242,-7.1763694,122.80108,115.79967,105.40540
2009-07-04T20:34:05.558Z,39.307918,-155.10371,104.73694,-0.75640029,124.28657,119.89060,107.11867
2009-07-04T20:34:08.526Z,39.050553,-153.04796,105.70474,-6.0892677,118.46436,116.56986,103.42393
2009-07-04T20:34:11.494Z,39.256081,-155.44113,103.04603,-1.1023928,118.72012,114.17960,103.92890
2009-07-04T20:34:14.462Z,38.227226,-149.94705,108.79167,-6.5038464,114.97413,111.91573,102.91467
2009-07-04T20:34:17.430Z,38.587052,-155.89354,104.86966,-4.2023514,120.88040,116.03427,106.90828
2009-07-04T20:34:20.398Z,39.846935,-150.61340,109.93223,-2.4027565,118.96458,113.19133,103.63250
2009-07-04T20:34:23.366Z,38.406644,-152.23296,105.91688,-4.0343800,114.10618,114.83338,101.65766
2009-07-04T20:34:26.334Z,39.075053,-150.16560,106.41224,1.4013293,117.03092,111.32055,103.93461
2009-07-04T20:34:29.301Z,38.997703,-152.03288,106.72271,-6.4673522,119.80995,117.56744,107.76388
2009-07-04T20:34:32.269Z,38.868922,-152.00478,105.83645,-2.0515805,120.76230,115.82509,104.13738
2009-07-04T20:34:35.237Z,38.868720,-152.64696,107.19265,-1.6720277,123.71839,120.82639,109.21877
2009-07-04T20:34:38.205Z,39.382826,-149.45133,105.43038,-4.7762618,120.31892,117.99653,104.42123
2009-07-04T20:34:41.173Z,38.662599,-154.43062,104.25579,-4.7128980,118.27910,114.88925,107.10004
2009-07-04T20:34:44.141Z,39.279556,-148.90288,108.46490,-4.0586421,113.36399,113.38111,105.15393
2009-07-04T20:34:47.109Z,36.527869,-146.64111,105.83880,-1.3237050,114.82756,111.73341,105.67060
2009-07-04T20:34:50.077Z,37.479121,-150.22162,107.28508,-5.5594318,121.20321,117.26879,108.05183
2009-07-04T20:34:53.044Z,38.790371,-151.63710,104.73838,-2.8017366,119.35430,115.10888,105.01247
2009-07-04T20:34:56.012Z,38.893027,-150.11096,108.91303,-2.8224278,118.87416,116.11998,103.68243
2009-07-04T20:34:58.980Z,37.529968,-155.29491,105.23432,-2.6886295,125.90082,121.24325,111.61055
2009-07-04T20:35:01.948Z,38.095484,-151.49077,111.09588,-4.8974251,128.99744,123.99197,110.49861
2009-07-04T20:35:04.916Z,36.989583,-152.81454,106.00474,-5.3524342,126.10336,121.99762,106.74181
2009-07-04T20:35:07.884Z,36.217979,-152.43304,109.01317,-3.9926696,124.78189,124.26407,108.19131
2009-07-04T20:35:10.852Z,37.117771,-153.92788,107.35231,-1.8631480,128.68975,124.35086,112.52726
2009-07-04T20:35:13.820Z,38.274690,-157.25458,109.23569,0.62337541,129.36715,124.58781,110.19144
2009-07-04T20:35:16.788Z,37.168812,-155.73003,110.55689,-4.0145402,130.54062,125.92781,112.11337
2009-07-04T20:35:19.755Z,39.791378,-152.75926,108.85449,5.1071895,122.16474,116.62722,103.00232
2009-07-04T20:35:22.723Z,39.405477,-156.58079,109.85590,-0.86616677,116.16361,111.24372,100.75735
2009-07-04T20:35:25.691Z,38.453889,-155.83301,110.34201,-2.1819568,114.23657,111.62966,99.103503
2009-07-04T20:35:28.659Z,37.348032,-154.88124,108.12485,-4.2391935,118.20579,116.15757,102.99785
2009-07-04T20:35:31.627Z,36.807869,-152.47949,110.86865,-5.4717957,121.74353,117.63811,105.44656
2009-07-04T20:35:34.595Z,36.421987,-155.53269,106.54189,-5.9026297,125.97843,122.74243,109.61474
2009-07-04T20:35:37.563Z,36.421802,-152.23010,113.32266,-3.7998722,123.86760,124.47317,111.30810
2009-07-04T20:35:40.531Z,36.447325,-151.90049,110.02552,-4.5375528,118.57086,117.78621,106.85112
2009-07-04T20:35:43.498Z,36.344286,-150.08621,110.97863,-0.91741871,119.94383,117.51640,104.71997
2009-07-04T20:35:46.466Z,36.241248,-150.12256,108.78238,-3.3279343,116.23028,114.92733,104.34747
2009-07-04T20:35:49.434Z,35.726819,-152.00300,110.09654,-6.0518386,117.76268,115.70484,106.57466
2009-07-04T20:35:52.402Z,36.703688,-151.99625,109.24053,-4.5804890,122.36348,119.71456,107.67360
2009-07-04T20:35:55.370Z,36.574939,-148.86990,112.73209,-7.1654041,123.02563,120.45748,107.31195
2009-07-04T20:35:58.338Z,36.111939,-155.79806,109.18467,-0.20550035,132.49038,126.50729,113.49784
2009-07-04T20:36:01.306Z,35.211850,-151.05596,114.10384,-2.8559162,131.33922,129.02489,115.29021
2009-07-04T20:36:04.274Z,36.702924,-157.54690,110.43681,0.45787599,128.85177,124.82256,112.79849
2009-07-04T20:36:07.241Z,36.728448,-149.70097,110.11163,-3.5483317,123.17202,122.07564,107.16852
2009-07-04T20:36:10.209Z,36.265458,-153.01206,108.17343,-5.2405138,125.78595,121.53979,110.89772
2009-07-04T20:36:13.177Z,37.602237,-153.17852,107.43596,-0.68907503,126.70433,122.62899,108.71625
2009-07-04T20:36:16.145Z,36.959272,-152.14773,111.61077,-4.8181769,119.26760,118.80486,108.19367
2009-07-04T20:36:19.113Z,35.339307,-155.43273,109.63875,-4.3713181,132.87913,125.06527,117.40245
2009-07-04T20:36:22.081Z,35.956180,-152.81721,112.46302,-0.77395826,132.21425,125.65576,117.09137
2009-07-04T20:36:25.049Z,37.961404,-158.52024,110.47279,-4.4793095,125.65041,115.68501,107.45309
2009-07-04T20:36:28.017Z,37.292739,-155.31107,107.39984,-4.0077937,127.38053,119.52183,110.17370
2009-07-04T20:36:30.984Z,36.598372,-149.65016,109.47511,-6.8475303,127.87879,124.48311,111.72269
2009-07-04T20:36:33.952Z,35.929721,-156.31000,106.60304,-2.5758464,127.29895,123.42739,113.59131
2009-07-04T20:36:36.920Z,36.289476,-149.97441,114.32504,-3.0621677,123.29656,120.92912,112.60656
2009-07-04T20:36:39.888Z,35.852222,-152.52706,107.15102,-2.8687034,124.95296,123.99901,110.47734
2009-07-04T20:36:42.856Z,35.929164,-149.54066,109.64014,-6.9230534,124.28288,120.95490,109.63520
2009-07-04T20:36:45.824Z,36.623132,-153.03200,105.57274,-2.6417785,123.21741,120.50014,109.91508
2009-07-04T20:36:48.792Z,35.723119,-145.80438,111.00905,-4.1757339,123.01301,122.80931,111.31232
2009-07-04T20:36:51.760Z,36.237117,-156.61990,106.56874,-17.893105,126.64791,126.30097,113.49658
2009-07-04T20:36:54.727Z,36.648273,-151.61838,113.03726,1.7865430,131.29089,124.16770,116.07996
2009-07-04T20:36:57.695Z,36.519538,-154.25688,108.79313,-11.344896,127.60903,121.54012,110.45711
2009-07-04T20:37:00.663Z,36.853562,-155.49319,107.28367,0.29218621,128.74051,123.27182,112.35104
2009-07-04T20:37:03.631Z,36.673414,-149.78466,110.70318,-9.0071009,127.00119,123.88386,110.47615
2009-07-04T20:37:06.599Z,36.904600,-157.25130,108.69488,-8.5202662,129.73955,124.97434,117.49806
2009-07-04T20:37:09.567Z,37.058658,-147.47618,112.00371,0.081579951,125.02976,118.69615,109.18605
2009-07-04T20:37:12.535Z,36.467175,-153.84906,110.56668,-12.539777,124.13439,119.45207,110.20550
2009-07-04T20:37:15.503Z,37.058272,-148.60820,105.40812,-2.6992954,123.47788,119.16617,108.47894
2009-07-04T20:37:18.470Z,36.261135,-145.44672,109.71865,-6.9965993,119.99351,120.39431,107.93590
2009-07-04T20:37:21.438Z,35.746789,-152.90851,104.40558,-4.5487854,127.35468,125.53642,110.44542
2009-07-04T20:37:24.406Z,36.620665,-146.93500,109.23400,-9.5685187,118.36393,116.56280,107.04995
2009-07-04T20:37:27.374Z,35.078019,-149.50047,105.64414,-8.1071432,119.99212,120.57640,109.89934
2009-07-04T20:37:30.342Z,35.643400,-146.95363,107.53534,-6.4585864,121.05012,117.82141,109.36939
2009-07-04T20:37:33.310Z,36.208780,-149.22711,109.37076,-12.600474,123.95137,121.95140,111.93845
2009-07-04T20:37:36.278Z,35.694448,-153.03173,109.61176,-6.6619514,125.04762,119.79903,112.14887
2009-07-04T20:37:39.246Z,36.516888,-152.31942,113.21655,-16.559351,128.02350,123.74074,110.98537
2009-07-04T20:37:42.213Z,35.565541,-150.10938,105.64849,-9.5650186,126.30507,117.97649,110.14822
2009-07-04T20:37:45.181Z,34.485670,-153.89439,109.44070,-16.271969,129.51024,124.61115,115.08715
2009-07-04T20:37:48.149Z,35.462348,-153.20729,111.77800,-3.0228915,132.13285,124.85371,112.97261
2009-07-04T20:37:51.117Z,34.176837,-154.30464,107.95748,-17.176732,129.90588,124.92639,114.49634
2009-07-04T20:37:54.085Z,35.410566,-151.81724,107.92823,-6.9553426,127.57093,120.90373,110.78831
2009-07-04T20:37:57.053Z,36.490045,-155.53008,110.73867,-10.459027,128.97874,124.06238,113.36807
2009-07-04T20:38:00.021Z,36.824034,-151.51021,111.83198,-6.0622478,127.53364,123.33393,112.36055
2009-07-04T20:38:02.989Z,35.667077,-152.31852,109.72184,-12.804835,124.03766,119.30511,110.63974
2009-07-04T20:38:05.956Z,36.952184,-148.20593,113.79290,-5.1323854,122.80452,121.27479,107.88653
2009-07-04T20:38:08.924Z,34.972650,-149.74759,109.44768,-15.372108,118.61137,116.00572,106.92556
2009-07-04T20:38:11.892Z,35.049485,-152.79472,104.78064,-11.705375,117.14978,113.75915,108.93704
2009-07-04T20:38:14.860Z,34.123812,-141.41321,112.47469,-8.2511301,118.58264,117.67455,110.97905
2009-07-04T20:38:17.828Z,32.709756,-149.92682,108.25568,-14.801308,127.51374,124.01016,116.80150
2009-07-04T20:38:20.796Z,34.714475,-152.15166,111.96099,-5.4854944,127.32577,122.86335,114.84894
2009-07-04T20:38:23.764Z,34.637081,-142.69657,113.98177,-10.090518,125.04191,120.03729,109.85481
2009-07-04T20:38:26.732Z,34.405462,-152.75107,109.18051,-7.9578244,127.62405,119.94070,112.69245
2009-07-04T20:38:29.699Z,35.227722,-144.74964,113.22164,0.27507110,124.37289,122.20286,112.69142
2009-07-04T20:38:32.667Z,34.147867,-143.45904,113.90824,-12.144966,115.12721,119.12962,111.24457
2009-07-04T20:38:35.635Z,35.715529,-149.11801,109.76124,-7.9071637,118.27207,118.93061,109.00142
2009-07-04T20:38:38.603Z,35.509612,-143.83286,113.23991,-8.1116836,119.82338,118.72606,108.74420
2009-07-04T20:38:41.571Z,34.995257,-148.88523,115.98834,-11.295559,128.89572,122.17998,110.98828
2009-07-04T20:38:44.539Z,34.994975,-148.89597,113.71444,-5.9997942,129.75544,123.38555,112.61655
2009-07-04T20:38:47.507Z,34.891881,-146.79989,115.39211,-6.3332512,125.17618,120.78629,111.32511
2009-07-04T20:38:50.475Z,34.814491,-144.08776,115.34805,-7.4868619,121.51848,120.96642,109.65502
2009-07-04T20:38:53.442Z,34.351564,-147.00405,111.53068,-5.7834566,119.16093,118.26703,111.07449
2009-07-04T20:38:56.410Z,35.148062,-143.13651,113.70709,-3.0542782,119.80257,118.72092,108.76344
2009-07-04T20:38:59.378Z,34.967864,-144.45569,113.17097,-11.252820,119.44116,117.73000,109.02233
2009-07-04T20:39:02.346Z,35.250304,-144.33996,113.29560,-11.162442,121.04307,118.31616,105.93096
2009-07-04T20:39:05.314Z,33.964930,-146.24532,111.18921,-11.517375,120.16768,116.68343,106.24302
2009-07-04T20:39:08.282Z,34.581495,-147.02418,114.54418,-5.6622081,122.20315,118.95352,111.04205
2009-07-04T20:39:11.250Z,33.553161,-143.16030,117.37962,-7.8554753,125.15055,122.34050,112.16865
2009-07-04T20:39:14.218Z,33.501485,-147.70952,113.17765,-6.3297803,123.73737,118.89867,113.00913
2009-07-04T20:39:17.185Z,34.914768,-144.29053,113.61050,-2.4994449,122.16647,119.57389,109.91188
2009-07-04T20:39:20.153Z,33.500945,-146.01365,114.07427,-7.9009199,126.26559,120.34113,109.55708
2009-07-04T20:39:23.121Z,34.914206,-148.94449,115.44143,-5.0960823,123.79972,120.46464,108.61590
2009-07-04T20:39:26.089Z,32.857897,-144.35675,116.21179,-6.1000981,122.02795,119.85699,110.49322
2009-07-04T20:39:29.057Z,34.708043,-147.45938,110.82998,-7.0210395,115.31158,111.79631,103.46203
2009-07-04T20:39:32.025Z,33.782565,-141.54291,109.17002,-0.93654353,120.83241,118.18533,109.31751
2009-07-04T20:39:34.993Z,34.733183,-146.71047,112.67290,-6.2659761,121.76737,120.59004,109.58922
2009-07-04T20:39:37.961Z,35.221195,-144.66558,110.24848,-3.8838620,117.66519,116.04959,105.11386
2009-07-04T20:39:40.928Z,34.552729,-142.88833,112.51574,-8.6328866,115.89523,114.58932,103.52234
2009-07-04T20:39:43.896Z,34.038468,-147.14917,106.30711,-3.1067277,117.69396,112.73308,105.81913
2009-07-04T20:39:46.864Z,34.834860,-143.44445,111.25756,-7.1168031,116.55462,113.46204,106.78495
2009-07-04T20:39:49.832Z,34.474798,-145.96690,106.88015,-8.8101845,119.19402,118.77010,106.04987
2009-07-04T20:39:52.800Z,34.448822,-141.52546,109.94963,-3.0113828,120.73197,116.00516,103.79751
2009-07-04T20:39:55.768Z,32.701061,-145.41301,107.24907,-9.8226133,123.16401,120.31543,105.67728
2009-07-04T20:39:58.736Z,33.163363,-141.34177,110.03429,4.4576855,124.04660,122.04389,107.77386
2009-07-04T20:40:01.704Z,33.240190,-139.03989,110.08861,-6.1114796,123.35551,124.36064,109.81608
2009-07-04T20:40:04.671Z,33.625387,-145.88758,109.67930,-6.9742581,128.03031,124.36530,110.95196
2009-07-04T20:40:07.639Z,35.038476,-154.64224,107.68153,-5.9460053,124.80624,118.61369,106.95560
2009-07-04T20:40:10.607Z,34.986800,-143.67364,112.33042,-7.8964914,112.82647,112.60751,100.94637
2009-07-04T20:40:13.575Z,34.498274,-146.10935,107.56663,-2.6039424,115.06463,111.62131,99.759510
2009-07-04T20:40:16.543Z,33.341639,-149.70106,105.15877,1.0528874,124.46766,120.61910,105.33013
2009-07-04T20:40:19.511Z,33.521247,-143.27129,112.73348,7.7457264,123.98472,121.62946,107.04831
2009-07-04T20:40:22.479Z,32.107674,-146.63923,105.51646,-9.1917975,121.98361,119.17626,111.89528
2009-07-04T20:40:25.446Z,34.368682,-148.78467,107.53313,3.2607267,123.18210,117.84797,102.52514
2009-07-04T20:40:28.414Z,32.775253,-140.82146,105.65576,-1.3229239,124.67398,119.28468,100.12432
2009-07-04T20:40:31.382Z,31.130458,-146.79402,99.158301,1.1290784,129.48579,124.60367,103.41438
2009-07-04T20:40:34.350Z,32.260813,-146.09809,108.60904,3.3142480,130.98069,126.32089,108.94514
2009-07-04T20:40:37.318Z,33.211282,-144.67571,109.02823,-3.3928293,128.94470,123.48261,106.61830
